260235,Lagerstroemia indica,"crapemyrtle, common",-76.61687785,39.30681744
260236,Acer palmatum,"maple, Japanese",-76.61593704,39.30683841
260237,Acer palmatum,"maple, Japanese",-76.61610412,39.30659265
260238,Ulmus x,"elm, hybrid",-76.61749653,39.30680696
260239,Zelkova serrata,"zelkova, Japanese",-76.61735653,39.30717484
260240,Lagerstroemia indica,"crapemyrtle, common",-76.61719095,39.30689781
260241,Lagerstroemia indica,"crapemyrtle, common",-76.617346,39.30676969
260242,"persimmon, Japanese","persimmon, Japanese",-76.61746191,39.30691062
260246,Acer x freemanii,"maple, Freeman",-76.6173555,39.30651737
260247,Platanus x acerifolia,"planetree, London",-76.61920219,39.30660423
260248,Platanus x acerifolia,"planetree, London",-76.61895604,39.30657156
260249,Pyrus calleryana,"pear, callery",-76.61949367,39.30638189
260250,Platanus x acerifolia,"planetree, London",-76.61888188,39.30661459
260252,Tilia americana,"linden, American",-76.61978514,39.30659467
260265,Amelanchier spp.,"serviceberry, spp.",-76.61865453,39.30646363
260271,Lagerstroemia indica,"crapemyrtle, common",-76.61689892,39.30677202
260272,Zelkova serrata,"zelkova, Japanese",-76.61724966,39.30671844
260273,Acer palmatum,"maple, Japanese",-76.61604993,39.30667069
260274,Lagerstroemia indica,"crapemyrtle, common",-76.6168342,39.30689781
260275,Ulmus x,"elm, hybrid",-76.61750405,39.30687918
267473,Nyssa sylvatica,blackgum,-76.64562316,39.31764141
267474,Quercus rubra,"oak, northern red",-76.64573542,39.31755695
267475,Quercus alba,"oak, white",-76.64529975,39.31748842
267476,Magnolia virginiana,"magnolia, sweetbay",-76.64525135,39.31778006
267477,Magnolia virginiana,"magnolia, sweetbay",-76.64509068,39.31790197
267478,Fagus grandifolia,"beech, American",-76.64492897,39.31803822
267479,Liriodendron tulipifera,tuliptree,-76.64481774,39.31790993
267480,Acer saccharum,"maple, sugar",-76.64477963,39.3177689
267481,Quercus coccinea,"oak, scarlet",-76.64488984,39.31761671
267482,Quercus rubra,"oak, northern red",-76.64514011,39.3174948
267483,Quercus alba,"oak, white",-76.64511848,39.31727408
267484,Fagus grandifolia,"beech, American",-76.64594347,39.31737527
267485,Quercus alba,"oak, white",-76.64547175,39.31722547
267486,Quercus coccinea,"oak, scarlet",-76.64503815,39.317443
267487,Liriodendron tulipifera,tuliptree,-76.64613195,39.317545
267488,Fagus grandifolia,"beech, American",-76.64641827,39.31784938
267489,Quercus rubra,"oak, northern red",-76.64632146,39.31764938
267490,Liriodendron tulipifera,tuliptree,-76.64711966,39.31833702
267491,Platanus x acerifolia,"planetree, London",-76.64677978,39.31821989
267492,Liriodendron tulipifera,tuliptree,-76.64732462,39.31868124
267493,Quercus rubra,"oak, northern red",-76.64728754,39.31855056
267494,Quercus stellata,"oak, post",-76.64575808,39.31717448
267495,Nyssa sylvatica,blackgum,-76.64586828,39.31730595
267496,Cercis canadensis,"redbud, eastern",-76.64542129,39.31704699
267497,Fraxinus pennsylvanica,"ash, green",-76.64564787,39.31703902
267946,Liriodendron tulipifera,tuliptree,-76.64829783,39.31966483
267947,Sassafras albidum,sassafras,-76.64845026,39.31944492
267948,Morus alba,"mulberry, white",-76.64869744,39.31953018
