collection_date,latitude,longitude,Enterococcus Bacteria (MPN/100mL) - A2LA Lab,Enterococcus Bacteria (MPN/100mL) - BWB Lab
2016-05-18,39.25579,-76.610105,31.0,
2016-05-18,39.254674,-76.594605,120.0,
2016-05-25,39.153209,-76.507068,0.0,
2016-05-25,39.160976,-76.528152,31.0,
2016-05-25,39.213125,-76.4534,0.0,
2016-05-25,39.175159,-76.523868,10.0,
2016-05-25,39.246741,-76.491001,10.0,
2016-05-25,39.223374,-76.56862,20.0,
2016-05-25,39.213094,-76.522536,0.0,
2016-05-25,39.187325,-76.494584,0.0,
2016-05-25,39.181426,-76.458249,0.0,
2016-05-25,39.197375,-76.574604,20.0,
2016-05-25,39.126776,-76.445482,0.0,
2016-06-01,39.254541,-76.573837,0.0,
2016-06-01,39.235341,-76.555953,0.0,
2016-06-01,39.283701,-76.603718,10.0,
2016-06-01,39.276857,-76.596738,0.0,
2016-06-01,39.276491,-76.584021,0.0,
2016-06-01,39.276674,-76.573921,0.0,
2016-06-01,39.262607,-76.575771,0.0,
2016-06-01,39.263507,-76.623106,0.0,
2016-06-01,39.248491,-76.610539,0.0,
2016-06-01,39.25579,-76.610105,0.0,
2016-06-01,39.254674,-76.594605,0.0,
2016-06-15,39.153209,-76.507068,10.0,
2016-06-15,39.160976,-76.528152,0.0,
2016-06-15,39.213125,-76.4534,0.0,
2016-06-15,39.175159,-76.523868,41.0,
2016-06-15,39.246741,-76.491001,0.0,
2016-06-15,39.223374,-76.56862,0.0,
2016-06-15,39.213094,-76.522536,0.0,
2016-06-15,39.187325,-76.494584,0.0,
2016-06-15,39.181426,-76.458249,0.0,
2016-06-15,39.197375,-76.574604,20.0,
2016-06-22,39.283701,-76.603718,2300.0,
2016-06-22,39.276857,-76.596738,2000.0,
2016-06-22,39.276491,-76.584021,1700.0,
2016-06-22,39.276674,-76.573921,2500.0,
2016-06-29,39.153209,-76.507068,0.0,
2016-06-29,39.160976,-76.528152,0.0,
2016-06-29,39.213125,-76.4534,0.0,
2016-06-29,39.175159,-76.523868,0.0,
2016-06-29,39.246741,-76.491001,10.0,
2016-06-29,39.223374,-76.56862,0.0,
2016-06-29,39.213094,-76.522536,0.0,
2016-06-29,39.187325,-76.494584,0.0,
2016-06-29,39.181426,-76.458249,0.0,
2016-06-29,39.197375,-76.574604,0.0,
2016-06-29,39.126776,-76.445482,0.0,
2016-07-06,39.254541,-76.573837,2419.6,
2016-07-06,39.235341,-76.555953,2419.6,
2016-07-06,39.283701,-76.603718,2419.6,
2016-07-06,39.276857,-76.596738,2419.6,
2016-07-06,39.276491,-76.584021,2419.6,
2016-07-06,39.276674,-76.573921,2419.6,
2016-07-06,39.262607,-76.575771,2419.6,
2016-07-06,39.263507,-76.623106,2419.6,
2016-07-06,39.248491,-76.610539,2400.0,
2016-07-06,39.25579,-76.610105,2419.6,
2016-07-06,39.254674,-76.594605,2419.6,
2016-07-13,39.254541,-76.573837,0.0,
2016-07-13,39.235341,-76.555953,0.0,
2016-07-13,39.283701,-76.603718,3900.0,
2016-07-13,39.276857,-76.596738,0.0,
2016-07-13,39.276491,-76.584021,10.0,
2016-07-13,39.276674,-76.573921,20.0,
2016-07-13,39.262607,-76.575771,0.0,
2016-07-13,39.263507,-76.623106,250.0,
2016-07-13,39.248491,-76.610539,74.0,
2016-07-13,39.25579,-76.610105,0.0,
2016-07-13,39.254674,-76.594605,0.0,
2016-07-20,39.153209,-76.507068,0.0,
2016-07-20,39.160976,-76.528152,0.0,
2016-07-20,39.213125,-76.4534,0.0,
2016-07-20,39.175159,-76.523868,0.0,
2016-07-20,39.246741,-76.491001,0.0,
2016-07-20,39.223374,-76.56862,0.0,
2016-07-20,39.213094,-76.522536,0.0,
2016-07-20,39.187325,-76.494584,0.0,
2016-07-20,39.181426,-76.458249,10.0,
2016-07-20,39.197375,-76.574604,0.0,
2016-07-20,39.126776,-76.445482,0.0,
2016-07-27,39.153209,-76.507068,0.0,
2016-07-27,39.160976,-76.528152,0.0,
2016-07-27,39.213125,-76.4534,0.0,
2016-07-27,39.175159,-76.523868,10.0,
2016-07-27,39.246741,-76.491001,0.0,
2016-07-27,39.223374,-76.56862,0.0,
2016-07-27,39.213094,-76.522536,0.0,
2016-07-27,39.187325,-76.494584,0.0,
2016-07-27,39.181426,-76.458249,10.0,
2016-07-27,39.197375,-76.574604,0.0,
2016-08-03,39.254541,-76.573837,0.0,
2016-08-03,39.235341,-76.555953,0.0,
2016-08-03,39.283701,-76.603718,1100.0,
2016-08-03,39.276857,-76.596738,200.0,
2016-08-03,39.276491,-76.584021,100.0,
2016-08-03,39.276674,-76.573921,100.0,
2016-08-03,39.262607,-76.575771,0.0,
2016-08-03,39.263507,-76.623106,520.0,
2016-08-03,39.248491,-76.610539,980.0,
2016-08-03,39.25579,-76.610105,0.0,
2016-08-03,39.254674,-76.594605,0.0,
2016-08-24,39.160976,-76.528152,0.0,
2016-08-24,39.175159,-76.523868,0.0,
2016-08-24,39.223374,-76.56862,0.0,
2016-08-24,39.213094,-76.522536,0.0,
2016-08-24,39.187325,-76.494584,0.0,
2016-08-24,39.197375,-76.574604,0.0,
2016-08-31,39.254541,-76.573837,0.0,
2016-08-31,39.235341,-76.555953,0.0,
2016-08-31,39.283701,-76.603718,10.0,
2016-08-31,39.276857,-76.596738,0.0,
2016-08-31,39.276491,-76.584021,0.0,
2016-08-31,39.276674,-76.573921,0.0,
2016-08-31,39.262607,-76.575771,0.0,
2016-08-31,39.263507,-76.623106,31.0,
2016-08-31,39.248491,-76.610539,0.0,
2016-08-31,39.25579,-76.610105,0.0,
2016-08-31,39.254674,-76.594605,0.0,
2016-09-07,39.223374,-76.56862,0.0,
2016-09-07,39.213094,-76.522536,0.0,
2016-09-07,39.197375,-76.574604,0.0,
2016-09-14,39.254541,-76.573837,0.0,
2016-09-14,39.235341,-76.555953,0.0,
2016-09-14,39.283701,-76.603718,500.0,
2016-09-14,39.276857,-76.596738,20.0,
2016-09-14,39.276491,-76.584021,73.0,
2016-09-14,39.276674,-76.573921,0.0,
2016-09-14,39.262607,-76.575771,10.0,
2016-09-14,39.263507,-76.623106,41.0,
2016-09-14,39.248491,-76.610539,31.0,
2016-09-14,39.25579,-76.610105,20.0,
2016-09-14,39.254674,-76.594605,0.0,
2016-09-21,39.153209,-76.507068,0.0,
2016-09-21,39.160976,-76.528152,0.0,
2016-09-21,39.175159,-76.523868,10.0,
2016-09-21,39.246741,-76.491001,0.0,
2016-09-21,39.223374,-76.56862,10.0,
2016-09-21,39.213094,-76.522536,0.0,
2016-09-21,39.187325,-76.494584,20.0,
2016-09-21,39.181426,-76.458249,10.0,
2016-09-21,39.197375,-76.574604,31.0,
2016-09-21,39.126776,-76.445482,0.0,
2016-09-28,39.283701,-76.603718,230.0,
2016-09-28,39.276857,-76.596738,20.0,
2016-09-28,39.276491,-76.584021,20.0,
2016-09-28,39.276674,-76.573921,31.0,
2016-09-28,39.262607,-76.575771,10.0,
2016-10-12,39.254541,-76.573837,20.0,
2016-10-12,39.235341,-76.555953,10.0,
2016-10-12,39.283701,-76.603718,41.0,
2016-10-12,39.276857,-76.596738,31.0,
2016-10-12,39.276491,-76.584021,10.0,
2016-10-12,39.276674,-76.573921,10.0,
2016-10-12,39.262607,-76.575771,0.0,
2016-10-12,39.263507,-76.623106,0.0,
2016-10-12,39.25579,-76.610105,10.0,
2016-10-12,39.254674,-76.594605,0.0,
2016-10-19,39.153209,-76.507068,0.0,
2016-10-19,39.160976,-76.528152,0.0,
2016-10-19,39.213125,-76.4534,0.0,
2016-10-19,39.175159,-76.523868,0.0,
2016-10-19,39.246741,-76.491001,10.0,
2016-10-19,39.223374,-76.56862,0.0,
2016-10-19,39.213094,-76.522536,0.0,
2016-10-19,39.187325,-76.494584,0.0,
2016-10-19,39.181426,-76.458249,0.0,
2016-10-19,39.197375,-76.574604,0.0,
2016-10-19,39.126776,-76.445482,0.0,
2016-10-26,39.254541,-76.573837,0.0,
2016-10-26,39.235341,-76.555953,0.0,
2016-10-26,39.283701,-76.603718,41.0,
2016-10-26,39.276857,-76.596738,10.0,
2016-10-26,39.276491,-76.584021,20.0,
2016-10-26,39.276674,-76.573921,10.0,
2016-10-26,39.262607,-76.575771,20.0,
2016-10-26,39.263507,-76.623106,31.0,
2016-10-26,39.248491,-76.610539,0.0,
2016-10-26,39.25579,-76.610105,0.0,
2016-10-26,39.254674,-76.594605,10.0,
2016-11-02,39.153209,-76.507068,0.0,
2016-11-02,39.160976,-76.528152,0.0,
2016-11-02,39.213125,-76.4534,0.0,
2016-11-02,39.175159,-76.523868,20.0,
2016-11-02,39.246741,-76.491001,0.0,
2016-11-02,39.223374,-76.56862,10.0,
2016-11-02,39.213094,-76.522536,0.0,
2016-11-02,39.187325,-76.494584,0.0,
2016-11-02,39.181426,-76.458249,0.0,
2016-11-02,39.197375,-76.574604,0.0,
2016-11-02,39.126776,-76.445482,0.0,
2016-11-16,39.254541,-76.573837,31.0,
2016-11-16,39.235341,-76.555953,0.0,
2016-11-16,39.283701,-76.603718,31.0,
2016-11-16,39.276857,-76.596738,20.0,
2016-11-16,39.276491,-76.584021,62.0,
2016-11-16,39.276674,-76.573921,0.0,
2016-11-16,39.262607,-76.575771,0.0,
2016-11-16,39.263507,-76.623106,0.0,
2016-11-16,39.248491,-76.610539,0.0,
2016-11-16,39.25579,-76.610105,0.0,
2016-11-16,39.254674,-76.594605,10.0,
2016-11-23,39.153209,-76.507068,0.0,
2016-11-23,39.160976,-76.528152,0.0,
2016-11-23,39.213125,-76.4534,0.0,
2016-11-23,39.246741,-76.491001,0.0,
2016-11-23,39.223374,-76.56862,0.0,
2016-11-23,39.213094,-76.522536,0.0,
2016-11-23,39.187325,-76.494584,0.0,
2016-11-23,39.181426,-76.458249,0.0,
2016-11-23,39.197375,-76.574604,0.0,
2016-11-23,39.126776,-76.445482,0.0,
2017-04-19,39.254541,-76.573837,0.0,
2017-04-19,39.235341,-76.555953,0.0,
2017-04-19,39.283701,-76.603718,41.0,
2017-04-19,39.276857,-76.596738,0.0,
2017-04-19,39.276491,-76.584021,0.0,
2017-04-19,39.276674,-76.573921,0.0,
2017-04-19,39.262607,-76.575771,0.0,
2017-04-26,39.153209,-76.507068,0.0,
2017-04-26,39.160976,-76.528152,0.0,
2017-04-26,39.213125,-76.4534,0.0,
2017-04-26,39.175159,-76.523868,0.0,
2017-04-26,39.246741,-76.491001,0.0,
2017-04-26,39.223374,-76.56862,0.0,
2017-04-26,39.213094,-76.522536,0.0,
2017-04-26,39.187325,-76.494584,0.0,
2017-04-26,39.181426,-76.458249,0.0,
2017-04-26,39.197375,-76.574604,0.0,
2017-04-26,39.126776,-76.445482,10.0,
2017-05-10,39.254541,-76.573837,0.0,
2017-05-10,39.235341,-76.555953,100.0,
2017-05-10,39.283701,-76.603718,3200.0,
2017-05-10,39.276857,-76.596738,30000.0,
2017-05-10,39.276491,-76.584021,410.0,
2017-05-10,39.276674,-76.573921,300.0,
2017-05-10,39.262607,-76.575771,520.0,
2017-05-10,39.263507,-76.623106,980.0,
2017-05-10,39.25579,-76.610105,1300.0,
2017-05-10,39.254674,-76.594605,200.0,
2017-05-17,39.153209,-76.507068,0.0,
2017-05-17,39.160976,-76.528152,0.0,
2017-05-17,39.213125,-76.4534,0.0,
2017-05-17,39.175159,-76.523868,0.0,
2017-05-17,39.246741,-76.491001,0.0,
2017-05-17,39.223374,-76.56862,100.0,
2017-05-17,39.213094,-76.522536,0.0,
2017-05-17,39.187325,-76.494584,0.0,
2017-05-17,39.181426,-76.458249,0.0,
2017-05-17,39.197375,-76.574604,300.0,
2017-05-17,39.126776,-76.445482,0.0,
2017-05-24,39.254541,-76.573837,400.0,
2017-05-24,39.235341,-76.555953,0.0,
2017-05-24,39.283701,-76.603718,0.0,
2017-05-24,39.276857,-76.596738,3500.0,
2017-05-24,39.276491,-76.584021,630.0,
2017-05-24,39.276674,-76.573921,3300.0,
2017-05-24,39.262607,-76.575771,100.0,
2017-05-24,39.263507,-76.623106,1100.0,
2017-05-24,39.248491,-76.610539,1100.0,
2017-05-24,39.25579,-76.610105,200.0,
2017-05-24,39.254674,-76.594605,0.0,
2017-05-31,39.153209,-76.507068,0.0,
2017-05-31,39.160976,-76.528152,100.0,
2017-05-31,39.213125,-76.4534,0.0,
2017-05-31,39.175159,-76.523868,0.0,
2017-05-31,39.246741,-76.491001,200.0,
2017-05-31,39.223374,-76.56862,0.0,
2017-05-31,39.213094,-76.522536,0.0,
2017-05-31,39.187325,-76.494584,0.0,
2017-05-31,39.181426,-76.458249,0.0,
2017-05-31,39.197375,-76.574604,0.0,
2017-05-31,39.126776,-76.445482,0.0,
2017-06-21,39.283701,-76.603718,30.0,
2017-06-28,39.254541,-76.573837,0.0,
2017-06-28,39.235341,-76.555953,0.0,
2017-06-28,39.283701,-76.603718,470.0,
2017-06-28,39.276857,-76.596738,30.0,
2017-06-28,39.276491,-76.584021,0.0,
2017-06-28,39.276674,-76.573921,0.0,
2017-06-28,39.262607,-76.575771,0.0,
2017-06-28,39.263507,-76.623106,0.0,
2017-06-28,39.248491,-76.610539,0.0,
2017-06-28,39.25579,-76.610105,10.0,
2017-06-28,39.254674,-76.594605,10.0,
2017-07-05,39.153209,-76.507068,0.0,
2017-07-05,39.160976,-76.528152,0.0,
2017-07-05,39.213125,-76.4534,0.0,
2017-07-05,39.175159,-76.523868,0.0,
2017-07-05,39.223374,-76.56862,0.0,
2017-07-05,39.213094,-76.522536,0.0,
2017-07-05,39.187325,-76.494584,0.0,
2017-07-05,39.181426,-76.458249,0.0,
2017-07-05,39.197375,-76.574604,0.0,
2017-07-12,39.254541,-76.573837,0.0,
2017-07-12,39.235341,-76.555953,0.0,
2017-07-12,39.283701,-76.603718,400.0,
2017-07-12,39.276857,-76.596738,10.0,
2017-07-12,39.276491,-76.584021,10.0,
2017-07-12,39.276674,-76.573921,0.0,
2017-07-12,39.262607,-76.575771,0.0,
2017-07-12,39.263507,-76.623106,0.0,
2017-07-12,39.248491,-76.610539,0.0,
2017-07-12,39.25579,-76.610105,0.0,
2017-07-12,39.254674,-76.594605,0.0,
2017-07-19,39.153209,-76.507068,0.0,
2017-07-19,39.160976,-76.528152,0.0,
2017-07-19,39.175159,-76.523868,0.0,
2017-07-19,39.223374,-76.56862,0.0,
2017-07-19,39.213094,-76.522536,0.0,
2017-07-19,39.187325,-76.494584,0.0,
2017-07-19,39.197375,-76.574604,0.0,
2017-07-26,39.254541,-76.573837,0.0,
2017-07-26,39.235341,-76.555953,0.0,
2017-07-26,39.283701,-76.603718,1800.0,
2017-07-26,39.276857,-76.596738,0.0,
2017-07-26,39.276491,-76.584021,100.0,
2017-07-26,39.276674,-76.573921,200.0,
2017-07-26,39.262607,-76.575771,100.0,
2017-07-26,39.263507,-76.623106,200.0,
2017-07-26,39.248491,-76.610539,5400.0,
2017-07-26,39.25579,-76.610105,100.0,
2017-07-26,39.254674,-76.594605,0.0,
2017-08-02,39.153209,-76.507068,0.0,
2017-08-02,39.160976,-76.528152,0.0,
2017-08-02,39.213125,-76.4534,0.0,
2017-08-02,39.175159,-76.523868,0.0,
2017-08-02,39.246741,-76.491001,0.0,
2017-08-02,39.223374,-76.56862,0.0,
2017-08-02,39.213094,-76.522536,0.0,
2017-08-02,39.187325,-76.494584,0.0,
2017-08-02,39.181426,-76.458249,0.0,
2017-08-02,39.197375,-76.574604,0.0,
2017-08-02,39.126776,-76.445482,0.0,
2017-08-09,39.254541,-76.573837,0.0,
2017-08-09,39.235341,-76.555953,0.0,
2017-08-09,39.283701,-76.603718,0.0,
2017-08-09,39.276857,-76.596738,0.0,
2017-08-09,39.276491,-76.584021,0.0,
2017-08-09,39.276674,-76.573921,0.0,
2017-08-09,39.262607,-76.575771,0.0,
2017-08-09,39.263507,-76.623106,0.0,
2017-08-09,39.25579,-76.610105,0.0,
2017-08-09,39.254674,-76.594605,0.0,
2017-08-16,39.153209,-76.507068,0.0,
2017-08-16,39.160976,-76.528152,0.0,
2017-08-16,39.213125,-76.4534,0.0,
2017-08-16,39.175159,-76.523868,0.0,
2017-08-16,39.246741,-76.491001,10.0,
2017-08-16,39.223374,-76.56862,30.0,
2017-08-16,39.213094,-76.522536,0.0,
2017-08-16,39.187325,-76.494584,0.0,
2017-08-16,39.181426,-76.458249,0.0,
2017-08-16,39.197375,-76.574604,10.0,
2017-08-16,39.126776,-76.445482,0.0,
2017-09-06,39.254541,-76.573837,0.0,
2017-09-06,39.235341,-76.555953,0.0,
2017-09-06,39.283701,-76.603718,74.0,
2017-09-06,39.276857,-76.596738,52.0,
2017-09-06,39.276491,-76.584021,96.0,
2017-09-06,39.276674,-76.573921,0.0,
2017-09-06,39.262607,-76.575771,83.0,
2017-09-06,39.263507,-76.623106,20.0,
2017-09-06,39.25579,-76.610105,62.0,
2017-09-06,39.254674,-76.594605,30.0,
2017-09-13,39.153209,-76.507068,0.0,
2017-09-13,39.160976,-76.528152,0.0,
2017-09-13,39.213125,-76.4534,0.0,
2017-09-13,39.175159,-76.523868,0.0,
2017-09-13,39.246741,-76.491001,0.0,
2017-09-13,39.223374,-76.56862,0.0,
2017-09-13,39.213094,-76.522536,0.0,
2017-09-13,39.187325,-76.494584,0.0,
2017-09-13,39.181426,-76.458249,0.0,
2017-09-13,39.197375,-76.574604,0.0,
2017-09-13,39.126776,-76.445482,0.0,
2017-09-20,39.254541,-76.573837,0.0,
2017-09-20,39.235341,-76.555953,0.0,
2017-09-20,39.276857,-76.596738,0.0,
2017-09-20,39.276491,-76.584021,0.0,
2017-09-20,39.276674,-76.573921,0.0,
2017-09-20,39.262607,-76.575771,0.0,
2017-09-20,39.263507,-76.623106,0.0,
2017-09-20,39.25579,-76.610105,0.0,
2017-09-20,39.254674,-76.594605,0.0,
2017-09-27,39.153209,-76.507068,0.0,
2017-09-27,39.160976,-76.528152,0.0,
2017-09-27,39.213125,-76.4534,0.0,
2017-09-27,39.175159,-76.523868,0.0,
2017-09-27,39.246741,-76.491001,0.0,
2017-09-27,39.223374,-76.56862,0.0,
2017-09-27,39.213094,-76.522536,0.0,
2017-09-27,39.187325,-76.494584,0.0,
2017-09-27,39.181426,-76.458249,0.0,
2017-09-27,39.197375,-76.574604,0.0,
2017-09-27,39.126776,-76.445482,0.0,
2017-10-04,39.254541,-76.573837,0.0,
2017-10-04,39.235341,-76.555953,0.0,
2017-10-04,39.283701,-76.603718,20.0,
2017-10-04,39.276857,-76.596738,0.0,
2017-10-04,39.276491,-76.584021,0.0,
2017-10-04,39.276674,-76.573921,0.0,
2017-10-04,39.262607,-76.575771,0.0,
2017-10-04,39.263507,-76.623106,10.0,
2017-10-04,39.248491,-76.610539,0.0,
2017-10-04,39.25579,-76.610105,0.0,
2017-10-04,39.254674,-76.594605,0.0,
2017-10-11,39.153209,-76.507068,0.0,
2017-10-11,39.160976,-76.528152,0.0,
2017-10-11,39.213125,-76.4534,0.0,
2017-10-11,39.175159,-76.523868,0.0,
2017-10-11,39.246741,-76.491001,0.0,
2017-10-11,39.223374,-76.56862,0.0,
2017-10-11,39.213094,-76.522536,0.0,
2017-10-11,39.187325,-76.494584,10.0,
2017-10-11,39.181426,-76.458249,0.0,
2017-10-11,39.197375,-76.574604,0.0,
2017-10-11,39.126776,-76.445482,0.0,
2017-10-18,39.254541,-76.573837,0.0,
2017-10-18,39.235341,-76.555953,0.0,
2017-10-18,39.283701,-76.603718,0.0,
2017-10-18,39.276857,-76.596738,0.0,
2017-10-18,39.276491,-76.584021,10.0,
2017-10-18,39.276674,-76.573921,0.0,
2017-10-18,39.262607,-76.575771,0.0,
2017-10-18,39.263507,-76.623106,0.0,
2017-10-18,39.25579,-76.610105,0.0,
2017-10-18,39.254674,-76.594605,0.0,
2017-10-25,39.153209,-76.507068,0.0,
2017-10-25,39.160976,-76.528152,0.0,
2017-10-25,39.213125,-76.4534,0.0,
2017-10-25,39.246741,-76.491001,0.0,
2017-10-25,39.223374,-76.56862,0.0,
2017-10-25,39.213094,-76.522536,0.0,
2017-10-25,39.187325,-76.494584,0.0,
2017-10-25,39.181426,-76.458249,0.0,
2017-10-25,39.197375,-76.574604,0.0,
2017-10-25,39.126776,-76.445482,0.0,
2017-11-01,39.254541,-76.573837,,
2017-11-01,39.235341,-76.555953,20.0,
2017-11-01,39.283701,-76.603718,85.0,
2017-11-01,39.276857,-76.596738,0.0,
2017-11-01,39.276491,-76.584021,0.0,
2017-11-01,39.276674,-76.573921,0.0,
2017-11-01,39.262607,-76.575771,0.0,
2017-11-01,39.263507,-76.623106,63.0,
2017-11-01,39.25579,-76.610105,10.0,
2017-11-01,39.254674,-76.594605,0.0,
2017-11-08,39.223374,-76.56862,10.0,
2017-11-08,39.213094,-76.522536,0.0,
2017-11-08,39.197375,-76.574604,20.0,
2017-11-15,39.254541,-76.573837,0.0,
2017-11-15,39.235341,-76.555953,0.0,
2017-11-15,39.283701,-76.603718,0.0,
2017-11-15,39.276857,-76.596738,0.0,
2017-11-15,39.276491,-76.584021,0.0,
2017-11-15,39.276674,-76.573921,0.0,
2017-11-15,39.262607,-76.575771,0.0,
2017-11-15,39.263507,-76.623106,0.0,
2017-11-15,39.25579,-76.610105,0.0,
2017-11-15,39.254674,-76.594605,0.0,
2017-11-29,39.153209,-76.507068,0.0,
2017-11-29,39.160976,-76.528152,0.0,
2017-11-29,39.213125,-76.4534,1.0,
2017-11-29,39.246741,-76.491001,0.0,
2017-11-29,39.223374,-76.56862,0.0,
2017-11-29,39.213094,-76.522536,0.0,
2017-11-29,39.187325,-76.494584,0.0,
2017-11-29,39.181426,-76.458249,0.0,
2017-11-29,39.197375,-76.574604,0.0,
2017-11-29,39.126776,-76.445482,0.0,
2018-04-11,39.283701,-76.603718,41.0,
2018-04-11,39.276857,-76.596738,0.0,
2018-04-11,39.276491,-76.584021,0.0,
2018-04-11,39.276674,-76.573921,31.0,
2018-04-11,39.262607,-76.575771,20.0,
2018-04-11,39.263507,-76.623106,10.0,
2018-04-11,39.25579,-76.610105,30.0,
2018-04-11,39.254674,-76.594605,31.0,
2018-04-18,39.153209,-76.507068,10.0,
2018-04-18,39.160976,-76.528152,0.0,
2018-04-18,39.175159,-76.523868,0.0,
2018-04-18,39.246741,-76.491001,10.0,
2018-04-18,39.223374,-76.56862,41.0,
2018-04-18,39.254541,-76.573837,97.0,
2018-04-18,39.235341,-76.555953,63.0,
2018-04-18,39.213094,-76.522536,41.0,
2018-04-18,39.187325,-76.494584,75.0,
2018-04-25,39.213125,-76.4534,0.0,
2018-04-25,39.181426,-76.458249,0.0,
2018-04-25,39.248491,-76.610539,1300.0,
2018-04-25,39.197375,-76.574604,0.0,
2018-04-25,39.126776,-76.445482,0.0,
2018-05-09,39.254541,-76.573837,10.0,
2018-05-09,39.235341,-76.555953,0.0,
2018-05-09,39.283701,-76.603718,10.0,
2018-05-09,39.276857,-76.596738,0.0,
2018-05-09,39.276491,-76.584021,0.0,
2018-05-09,39.276674,-76.573921,0.0,
2018-05-09,39.262607,-76.575771,0.0,
2018-05-09,39.263507,-76.623106,0.0,
2018-05-09,39.25579,-76.610105,0.0,
2018-05-09,39.254674,-76.594605,0.0,
2018-05-23,39.153209,-76.507068,0.0,
2018-05-23,39.160976,-76.528152,0.0,
2018-05-23,39.213125,-76.4534,0.0,
2018-05-23,39.175159,-76.523868,10.0,
2018-05-23,39.246741,-76.491001,0.0,
2018-05-23,39.223374,-76.56862,0.0,
2018-05-23,39.213094,-76.522536,0.0,
2018-05-23,39.187325,-76.494584,0.0,
2018-05-23,39.181426,-76.458249,0.0,
2018-05-23,39.248491,-76.610539,0.0,
2018-05-23,39.197375,-76.574604,0.0,
2018-05-23,39.126776,-76.445482,0.0,
2018-06-06,39.153209,-76.507068,0.0,
2018-06-06,39.160976,-76.528152,0.0,
2018-06-06,39.213125,-76.4534,10.0,
2018-06-06,39.175159,-76.523868,0.0,
2018-06-06,39.246741,-76.491001,0.0,
2018-06-06,39.223374,-76.56862,0.0,
2018-06-06,39.213094,-76.522536,10.0,
2018-06-06,39.187325,-76.494584,10.0,
2018-06-06,39.181426,-76.458249,0.0,
2018-06-06,39.197375,-76.574604,0.0,
2018-06-06,39.126776,-76.445482,0.0,
2018-06-13,39.254541,-76.573837,30.0,
2018-06-13,39.235341,-76.555953,0.0,
2018-06-13,39.283701,-76.603718,83.0,
2018-06-13,39.276857,-76.596738,20.0,
2018-06-13,39.276491,-76.584021,10.0,
2018-06-13,39.276674,-76.573921,20.0,
2018-06-13,39.262607,-76.575771,20.0,
2018-06-13,39.263507,-76.623106,0.0,
2018-06-13,39.248491,-76.610539,0.0,
2018-06-13,39.25579,-76.610105,31.0,
2018-06-13,39.254674,-76.594605,20.0,
2018-07-11,39.254541,-76.573837,0.0,
2018-07-11,39.283701,-76.603718,0.0,
2018-07-11,39.276857,-76.596738,10.0,
2018-07-11,39.276491,-76.584021,0.0,
2018-07-11,39.276674,-76.573921,0.0,
2018-07-11,39.262607,-76.575771,0.0,
2018-07-18,39.160976,-76.528152,0.0,
2018-07-18,39.223374,-76.56862,96.0,
2018-07-18,39.235341,-76.555953,0.0,
2018-07-18,39.263507,-76.623106,240.0,
2018-07-18,39.25579,-76.610105,62.0,
2018-07-18,39.254674,-76.594605,250.0,
2018-07-18,39.197375,-76.574604,270.0,
2018-07-26,39.153209,-76.507068,400.0,
2018-07-26,39.213125,-76.4534,0.0,
2018-07-26,39.175159,-76.523868,30.0,
2018-07-26,39.246741,-76.491001,0.0,
2018-07-26,39.213094,-76.522536,73.0,
2018-07-26,39.187325,-76.494584,200.0,
2018-07-26,39.181426,-76.458249,0.0,
2018-07-26,39.126776,-76.445482,20.0,
2018-08-08,39.254541,-76.573837,0.0,
2018-08-08,39.235341,-76.555953,0.0,
2018-08-08,39.283701,-76.603718,0.0,
2018-08-08,39.276857,-76.596738,0.0,
2018-08-08,39.276491,-76.584021,0.0,
2018-08-08,39.276674,-76.573921,0.0,
2018-08-08,39.262607,-76.575771,0.0,
2018-08-08,39.263507,-76.623106,0.0,
2018-08-08,39.25579,-76.610105,0.0,
2018-08-08,39.254674,-76.594605,0.0,
2018-08-15,39.153209,-76.507068,0.0,
2018-08-15,39.160976,-76.528152,0.0,
2018-08-15,39.213125,-76.4534,0.0,
2018-08-15,39.175159,-76.523868,60.0,
2018-08-15,39.246741,-76.491001,0.0,
2018-08-15,39.223374,-76.56862,10.0,
2018-08-15,39.213094,-76.522536,0.0,
2018-08-15,39.187325,-76.494584,0.0,
2018-08-15,39.181426,-76.458249,0.0,
2018-08-15,39.197375,-76.574604,10.0,
2018-08-15,39.126776,-76.445482,0.0,
2018-09-12,39.254541,-76.573837,73.0,
2018-09-12,39.235341,-76.555953,63.0,
2018-09-12,39.283701,-76.603718,140.0,
2018-09-12,39.276857,-76.596738,120.0,
2018-09-12,39.276491,-76.584021,75.0,
2018-09-12,39.276674,-76.573921,41.0,
2018-09-12,39.262607,-76.575771,74.0,
2018-09-12,39.263507,-76.623106,120.0,
2018-09-12,39.25579,-76.610105,73.0,
2018-09-12,39.254674,-76.594605,97.0,
2018-09-21,39.153209,-76.507068,10.0,
2018-09-21,39.160976,-76.528152,0.0,
2018-09-21,39.246741,-76.491001,10.0,
2018-09-21,39.223374,-76.56862,10.0,
2018-09-21,39.197375,-76.574604,0.0,
2018-09-26,39.213125,-76.4534,0.0,
2018-09-26,39.175159,-76.523868,30.0,
2018-09-26,39.213094,-76.522536,10.0,
2018-09-26,39.187325,-76.494584,0.0,
2018-09-26,39.181426,-76.458249,0.0,
2018-09-26,39.126776,-76.445482,10.0,
2018-10-03,39.254541,-76.573837,10.0,
2018-10-03,39.235341,-76.555953,0.0,
2018-10-03,39.283701,-76.603718,30.0,
