latitude,longitude,year,month,Enterococcus Bacteria (MPN/100mL) - A2LA Lab,Enterococcus Bacteria (MPN/100mL) - BWB Lab
39.235341,-76.555953,2016,11,5.736939163895686,
39.235341,-76.555953,2016,12,0.0,
39.235341,-76.555953,2017,4,24.954443754475736,
39.235341,-76.555953,2017,5,20.175577557280914,
39.235341,-76.555953,2017,6,81.24203425132757,
39.235341,-76.555953,2017,7,211.2711602060179,
39.235341,-76.555953,2017,8,517.1748334090564,
39.235341,-76.555953,2017,9,27.16845238095238,
39.235341,-76.555953,2017,10,22.695156104461105,
39.235341,-76.555953,2017,11,6.718999100738231,
39.235341,-76.555953,2017,12,0.0,
39.235341,-76.555953,2018,4,25.617512143337503,
39.235341,-76.555953,2018,5,18.091354255454718,
39.235341,-76.555953,2018,6,84.2800388188954,
39.235341,-76.555953,2018,7,201.12025842595102,
39.235341,-76.555953,2018,8,464.478275026503,
39.235341,-76.555953,2018,9,26.790162853019993,
39.235341,-76.555953,2018,10,24.32073179025367,
39.235341,-76.555953,2018,11,7.342518246648681,
39.235341,-76.555953,2018,12,0.0,
39.235341,-76.555953,2019,4,23.667847421369014,
39.235341,-76.555953,2019,5,21.469891313789507,
39.235341,-76.555953,2019,6,89.84861750964363,
39.235341,-76.555953,2019,7,212.57347338935574,
39.235341,-76.555953,2019,8,449.4166590943511,
39.235341,-76.555953,2019,9,28.07080189651618,
39.235341,-76.555953,2019,10,24.579783124665102,
39.235341,-76.555953,2019,11,6.532587573457138,
39.235341,-76.555953,2019,12,0.0,
39.235341,-76.555953,2020,4,28.232189196273666,
39.235341,-76.555953,2020,5,15.19417607031403,
39.235341,-76.555953,2020,6,87.77104183723763,10.0
39.235341,-76.555953,2020,7,214.48542333062258,
39.235341,-76.555953,2020,8,367.3111010146903,
39.235341,-76.555953,2020,9,47.25,
39.246741,-76.491001,2009,5,20.526644713460588,
39.246741,-76.491001,2009,6,74.32642696368943,
39.246741,-76.491001,2009,7,245.6664812754913,
39.246741,-76.491001,2009,8,0.7999999999999999,
39.246741,-76.491001,2009,9,0.8056980056980056,
39.246741,-76.491001,2009,10,14.407709963205086,
39.246741,-76.491001,2009,11,1.1237373737373737,
39.246741,-76.491001,2009,12,0.0,
39.246741,-76.491001,2010,4,56.885137963231266,
39.246741,-76.491001,2010,5,60.28608090532664,
39.246741,-76.491001,2010,6,94.19703544844307,
39.246741,-76.491001,2010,7,244.9900352243233,
39.246741,-76.491001,2010,8,0.7834101382488479,
39.246741,-76.491001,2010,9,0.9823361823361823,
39.246741,-76.491001,2010,10,14.188644482549208,
39.246741,-76.491001,2010,11,1.0124242424242422,
39.246741,-76.491001,2010,12,0.0,
39.246741,-76.491001,2011,4,62.882014874915484,
39.246741,-76.491001,2011,5,66.90241893303391,
39.246741,-76.491001,2011,6,38.624938283252355,
39.246741,-76.491001,2011,7,246.93223952539856,
39.246741,-76.491001,2011,8,0.6829493087557603,
39.246741,-76.491001,2011,9,0.7805453805453806,
39.246741,-76.491001,2011,10,13.438541778301719,
39.246741,-76.491001,2011,11,0.6517171717171717,
39.246741,-76.491001,2011,12,0.0,
39.246741,-76.491001,2012,4,85.262239250745,
39.246741,-76.491001,2012,5,55.73184834026493,
39.246741,-76.491001,2012,6,107.64365692231738,
39.246741,-76.491001,2012,7,197.2070819428995,
39.246741,-76.491001,2012,8,0.7612903225806451,
39.246741,-76.491001,2012,9,1.0169312169312168,
39.246741,-76.491001,2012,10,16.873103097202872,
39.246741,-76.491001,2012,11,0.6684848484848485,
39.246741,-76.491001,2012,12,0.0,
39.246741,-76.491001,2013,4,62.51840448823207,
39.246741,-76.491001,2013,5,65.30354992429359,
39.246741,-76.491001,2013,6,79.07807378550224,
39.246741,-76.491001,2013,7,242.65966814979603,
39.246741,-76.491001,2013,8,0.7354838709677418,
39.246741,-76.491001,2013,9,0.8441188441188441,
39.246741,-76.491001,2013,10,12.884356803486586,
39.246741,-76.491001,2013,11,0.8247474747474748,
39.246741,-76.491001,2013,12,0.0,
39.246741,-76.491001,2014,4,60.955665024630534,
39.246741,-76.491001,2014,5,62.76999996344362,
39.246741,-76.491001,2014,6,61.504016999319006,
39.246741,-76.491001,2014,7,252.0147385984427,
39.246741,-76.491001,2014,8,0.6774193548387096,
39.246741,-76.491001,2014,9,0.785022385022385,
39.246741,-76.491001,2014,10,16.397790519058336,
39.246741,-76.491001,2014,11,0.8233333333333334,
39.246741,-76.491001,2014,12,0.0,
39.246741,-76.491001,2015,4,70.54070881226053,
39.246741,-76.491001,2015,5,65.13535464149636,
39.246741,-76.491001,2015,6,36.69312465651662,
39.246741,-76.491001,2015,7,250.87690025954763,
39.246741,-76.491001,2015,8,0.6903225806451613,
39.246741,-76.491001,2015,9,0.8688644688644689,
39.246741,-76.491001,2015,10,17.760708034151396,
39.246741,-76.491001,2015,11,1.154949494949495,
39.246741,-76.491001,2015,12,0.0,
39.246741,-76.491001,2016,4,79.16091954022988,
39.246741,-76.491001,2016,5,58.68846854813017,
39.246741,-76.491001,2016,6,93.06593050485202,
39.246741,-76.491001,2016,7,200.34366889136075,
39.246741,-76.491001,2016,8,0.7741935483870968,
39.246741,-76.491001,2016,9,0.6805860805860805,
39.246741,-76.491001,2016,10,14.987953238309577,
39.246741,-76.491001,2016,11,0.5153535353535353,
39.246741,-76.491001,2016,12,0.0,
39.246741,-76.491001,2017,4,56.20101258894362,
39.246741,-76.491001,2017,5,67.79974891977082,
39.246741,-76.491001,2017,6,66.71814830964952,
39.246741,-76.491001,2017,7,252.69581942899518,
39.246741,-76.491001,2017,8,0.8599078341013825,
39.246741,-76.491001,2017,9,0.955067155067155,
39.246741,-76.491001,2017,10,13.562153038259565,
39.246741,-76.491001,2017,11,0.8178787878787878,
39.246741,-76.491001,2017,12,0.0,
39.246741,-76.491001,2018,4,59.45450191570881,
39.246741,-76.491001,2018,5,61.434219570452576,
39.246741,-76.491001,2018,6,45.32943907079526,
39.246741,-76.491001,2018,7,248.85219688542824,
39.246741,-76.491001,2018,8,0.7354838709677418,
39.246741,-76.491001,2018,9,0.7882783882783884,
39.246741,-76.491001,2018,10,17.432762654949453,
39.246741,-76.491001,2018,11,0.863030303030303,
39.246741,-76.491001,2018,12,0.0,
39.246741,-76.491001,2019,4,62.06429597701149,
39.246741,-76.491001,2019,5,68.16240382711065,
39.246741,-76.491001,2019,6,88.54027352877897,
39.246741,-76.491001,2019,7,247.61053948832034,
39.246741,-76.491001,2019,8,0.952073732718894,
39.246741,-76.491001,2019,9,1.159218559218559,
39.246741,-76.491001,2019,10,15.401760261493944,
39.246741,-76.491001,2019,11,0.9643434343434342,
39.246741,-76.491001,2019,12,0.0,
39.246741,-76.491001,2020,4,88.34798287130945,
39.246741,-76.491001,2020,5,57.05565510289389,
39.246741,-76.491001,2020,6,93.82907102823918,
39.246741,-76.491001,2020,7,175.6882647385984,
39.246741,-76.491001,2020,8,0.7410138248847926,
39.246741,-76.491001,2020,9,0.0,
39.248491,-76.610539,2009,5,115.10634918252349,
39.248491,-76.610539,2009,6,3112.1149937482,
39.248491,-76.610539,2009,7,2216.579215724214,
39.248491,-76.610539,2009,8,1647.8374952212766,
39.248491,-76.610539,2009,9,3541.3657285420077,
39.248491,-76.610539,2009,10,2729.642504553264,
39.248491,-76.610539,2009,11,20.09785922401089,
39.248491,-76.610539,2009,12,2.9463515611523206,
39.248491,-76.610539,2010,4,101.35421722868269,
39.248491,-76.610539,2010,5,161.59230701972336,
39.248491,-76.610539,2010,6,3607.724974643657,
39.248491,-76.610539,2010,7,2384.234979650737,
39.248491,-76.610539,2010,8,1606.2609404578861,
39.248491,-76.610539,2010,9,3484.7575955912057,
39.248491,-76.610539,2010,10,3366.46514637476,
39.248491,-76.610539,2010,11,19.991537140367758,
39.248491,-76.610539,2010,12,2.9256511988959812,
39.248491,-76.610539,2011,4,138.0979157899741,
39.248491,-76.610539,2011,5,148.79865945555727,
39.248491,-76.610539,2011,6,3361.2663234460956,
39.248491,-76.610539,2011,7,2368.1579853568646,
39.248491,-76.610539,2011,8,1602.7771904949852,
39.248491,-76.610539,2011,9,3687.0174791520035,
39.248491,-76.610539,2011,10,3006.454969595772,
39.248491,-76.610539,2011,11,19.04791926691289,
39.248491,-76.610539,2011,12,2.925651198895981,
39.248491,-76.610539,2012,4,132.71286794178098,
39.248491,-76.610539,2012,5,135.81589243358295,
39.248491,-76.610539,2012,6,3732.1876267222365,
39.248491,-76.610539,2012,7,2670.1258201137057,
39.248491,-76.610539,2012,8,1602.330062695304,
39.248491,-76.610539,2012,9,4341.795004871382,
39.248491,-76.610539,2012,10,2440.1357400871607,
39.248491,-76.610539,2012,11,19.552100870314902,
39.248491,-76.610539,2012,12,2.2287390029325516,
39.248491,-76.610539,2013,4,120.50178244533986,
39.248491,-76.610539,2013,5,146.41312209814194,
39.248491,-76.610539,2013,6,3997.748971670754,
39.248491,-76.610539,2013,7,2755.0696061417343,
39.248491,-76.610539,2013,8,1670.5523209716832,
39.248491,-76.610539,2013,9,3307.9891897189927,
39.248491,-76.610539,2013,10,3019.163082588729,
39.248491,-76.610539,2013,11,19.168163490629826,
39.248491,-76.610539,2013,12,2.8566499913748493,
39.248491,-76.610539,2014,4,133.36426005908334,
39.248491,-76.610539,2014,5,152.36071135899294,
39.248491,-76.610539,2014,6,3559.0283830999733,
39.248491,-76.610539,2014,7,2894.641130658721,
39.248491,-76.610539,2014,8,1592.313364489556,
39.248491,-76.610539,2014,9,3740.0083213042253,
39.248491,-76.610539,2014,10,3087.5195916022076,
39.248491,-76.610539,2014,11,19.76317868521979,
39.248491,-76.610539,2014,12,2.891150595135415,
39.248491,-76.610539,2015,4,144.88363654783853,
39.248491,-76.610539,2015,5,152.60982577215486,
39.248491,-76.610539,2015,6,4124.264367241279,
39.248491,-76.610539,2015,7,2830.5032724203643,
39.248491,-76.610539,2015,8,1566.9136306503783,
39.248491,-76.610539,2015,9,3789.9108161398444,
39.248491,-76.610539,2015,10,3378.5868733420366,
39.248491,-76.610539,2015,11,20.16873251104293,
39.248491,-76.610539,2015,12,2.884250474383302,
39.248491,-76.610539,2016,4,122.86885270725534,
39.248491,-76.610539,2016,5,123.57011243836284,
39.248491,-76.610539,2016,6,3467.1974334736733,
39.248491,-76.610539,2016,7,2576.7156192484927,
39.248491,-76.610539,2016,8,1607.781596984417,
39.248491,-76.610539,2016,9,4172.214001268943,
39.248491,-76.610539,2016,10,1964.0673603599184,
39.248491,-76.610539,2016,11,19.79738835727496,
39.248491,-76.610539,2016,12,2.3667414179748145,
39.248491,-76.610539,2017,4,120.58198193553017,
39.248491,-76.610539,2017,5,167.64359121466725,
39.248491,-76.610539,2017,6,3355.2937550631623,
39.248491,-76.610539,2017,7,2708.2618559634157,
39.248491,-76.610539,2017,8,1679.4097654308748,
39.248491,-76.610539,2017,9,3529.2828144022496,
39.248491,-76.610539,2017,10,2716.982700739572,
39.248491,-76.610539,2017,11,19.210466569077482,
39.248491,-76.610539,2017,12,2.980852164912886,
39.248491,-76.610539,2018,4,147.16113073103233,
39.248491,-76.610539,2018,5,136.51525733189408,
39.248491,-76.610539,2018,6,3597.053842258761,
39.248491,-76.610539,2018,7,2487.838891773636,
39.248491,-76.610539,2018,8,1636.5630366958349,
39.248491,-76.610539,2018,9,3463.9175776224915,
39.248491,-76.610539,2018,10,2684.6358380361394,
39.248491,-76.610539,2018,11,19.64267376102954,
39.248491,-76.610539,2018,12,2.9946524064171127,
39.248491,-76.610539,2019,4,125.25219729969439,
39.248491,-76.610539,2019,5,142.41085474989353,
39.248491,-76.610539,2019,6,4000.6867065658944,
39.248491,-76.610539,2019,7,2831.1277260854126,
39.248491,-76.610539,2019,8,1667.2918685138668,
39.248491,-76.610539,2019,9,3748.347058128167,
39.248491,-76.610539,2019,10,3382.3826265276866,
39.248491,-76.610539,2019,11,19.41703400810417,
39.248491,-76.610539,2019,12,2.8566499913748493,
39.248491,-76.610539,2020,4,118.42309717118445,
39.248491,-76.610539,2020,5,134.4496600161228,
39.248491,-76.610539,2020,6,3842.7421388071984,
39.248491,-76.610539,2020,7,2928.3617188713956,
39.248491,-76.610539,2020,8,1551.7160392218939,
39.248491,-76.610539,2020,9,10.706896551724139,
39.254541,-76.573837,2009,5,70.89055708196098,
39.254541,-76.573837,2009,6,632.6189880326325,
39.254541,-76.573837,2009,7,299.69581393493974,
39.254541,-76.573837,2009,8,1806.8467741935483,
39.254541,-76.573837,2009,9,671.3814381914382,
39.254541,-76.573837,2009,10,250.59181940026343,
39.254541,-76.573837,2009,11,44.66378979972176,
39.254541,-76.573837,2009,12,0.0,
39.254541,-76.573837,2010,4,29.80530631896272,
39.254541,-76.573837,2010,5,173.29428584867375,
39.254541,-76.573837,2010,6,710.5734958818726,
39.254541,-76.573837,2010,7,284.8436065024564,
39.254541,-76.573837,2010,8,1717.8152329749105,
39.254541,-76.573837,2010,9,653.0017724867724,
39.254541,-76.573837,2010,10,334.77346993030955,
39.254541,-76.573837,2010,11,45.832908670541556,
39.254541,-76.573837,2010,12,0.0,
39.254541,-76.573837,2011,4,24.48583742039304,
39.254541,-76.573837,2011,5,301.8448686591506,
39.254541,-76.573837,2011,6,636.740581118583,
39.254541,-76.573837,2011,7,320.8004715636217,
39.254541,-76.573837,2011,8,1721.093548387097,
39.254541,-76.573837,2011,9,704.6227344877345,
39.254541,-76.573837,2011,10,228.4530435162482,
39.254541,-76.573837,2011,11,51.417415111780805,
39.254541,-76.573837,2011,12,0.0,
39.254541,-76.573837,2012,4,24.817983314858704,
39.254541,-76.573837,2012,5,180.01760759568413,
39.254541,-76.573837,2012,6,759.4236028401069,
39.254541,-76.573837,2012,7,305.3141167524034,
39.254541,-76.573837,2012,8,1574.7351254480288,
39.254541,-76.573837,2012,9,837.2831986531986,
39.254541,-76.573837,2012,10,132.5747983487113,
39.254541,-76.573837,2012,11,46.21306519134301,
39.254541,-76.573837,2012,12,0.0,
39.254541,-76.573837,2013,4,28.50133283705228,
39.254541,-76.573837,2013,5,209.53624268213576,
39.254541,-76.573837,2013,6,848.0001395054546,
39.254541,-76.573837,2013,7,332.9478562770257,
39.254541,-76.573837,2013,8,1782.9503584229392,
39.254541,-76.573837,2013,9,619.8612987012987,
39.254541,-76.573837,2013,10,261.01353298536253,
39.254541,-76.573837,2013,11,43.50441955066335,
39.254541,-76.573837,2013,12,0.0,
39.254541,-76.573837,2014,4,26.43380794184476,
39.254541,-76.573837,2014,5,298.10465325595436,
39.254541,-76.573837,2014,6,725.7281576337591,
39.254541,-76.573837,2014,7,336.6360053633586,
39.254541,-76.573837,2014,8,1724.241218637993,
39.254541,-76.573837,2014,9,714.5296632996633,
39.254541,-76.573837,2014,10,307.2403277435448,
39.254541,-76.573837,2014,11,43.26277925693234,
39.254541,-76.573837,2014,12,0.0,
39.254541,-76.573837,2015,4,27.169065185288495,
39.254541,-76.573837,2015,5,255.1534180778663,
39.254541,-76.573837,2015,6,846.5527910169104,
39.254541,-76.573837,2015,7,283.5643137859868,
39.254541,-76.573837,2015,8,1739.0376344086023,
39.254541,-76.573837,2015,9,714.9767532467533,
39.254541,-76.573837,2015,10,300.1339022226152,
39.254541,-76.573837,2015,11,49.84801403104026,
39.254541,-76.573837,2015,12,0.0,
39.254541,-76.573837,2016,4,26.096585872214792,
39.254541,-76.573837,2016,5,204.9459431065089,
39.254541,-76.573837,2016,6,756.3253342069851,
39.254541,-76.573837,2016,7,295.2195612677586,
39.254541,-76.573837,2016,8,1630.9566308243727,
39.254541,-76.573837,2016,9,784.7937133237133,
39.254541,-76.573837,2016,10,109.71305530759031,
39.254541,-76.573837,2016,11,43.44577476129567,
39.254541,-76.573837,2016,12,0.0,
39.254541,-76.573837,2017,4,27.36913098604405,
39.254541,-76.573837,2017,5,212.93777503235378,
39.254541,-76.573837,2017,6,725.2244761634198,
39.254541,-76.573837,2017,7,302.1851505140837,
39.254541,-76.573837,2017,8,1725.8059139784948,
39.254541,-76.573837,2017,9,658.0735329485329,
39.254541,-76.573837,2017,10,283.8102892682257,
39.254541,-76.573837,2017,11,44.48380506658324,
39.254541,-76.573837,2017,12,0.0,
39.254541,-76.573837,2018,4,27.705261978472354,
39.254541,-76.573837,2018,5,171.08408313347277,
39.254541,-76.573837,2018,6,686.2004298901295,
39.254541,-76.573837,2018,7,285.5267838515159,
39.254541,-76.573837,2018,8,1637.968100358423,
39.254541,-76.573837,2018,9,655.0757671957672,
39.254541,-76.573837,2018,10,262.4165388250479,
39.254541,-76.573837,2018,11,51.62312578347305,
39.254541,-76.573837,2018,12,0.0,
39.254541,-76.573837,2019,4,26.800210177136353,
39.254541,-76.573837,2019,5,318.3949060542937,
39.254541,-76.573837,2019,6,767.5883880785002,
39.254541,-76.573837,2019,7,309.5024500319021,
39.254541,-76.573837,2019,8,1610.0283154121864,
39.254541,-76.573837,2019,9,712.8251274651276,
39.254541,-76.573837,2019,10,345.7736841699202,
39.254541,-76.573837,2019,11,42.952292334857894,
39.254541,-76.573837,2019,12,0.0,
39.254541,-76.573837,2020,4,123.22357695949135,
39.254541,-76.573837,2020,5,212.2391020553818,
39.254541,-76.573837,2020,6,845.3569489649794,
39.254541,-76.573837,2020,7,320.35956907967847,
39.254541,-76.573837,2020,8,1722.1770609318996,
39.254541,-76.573837,2020,9,30.75,
39.254674,-76.594605,2009,5,59.28058862433863,
39.254674,-76.594605,2009,6,4748.614265110286,
39.254674,-76.594605,2009,7,480.74357814544726,
39.254674,-76.594605,2009,8,2942.352598566308,
39.254674,-76.594605,2009,9,1430.0416867656154,
39.254674,-76.594605,2009,10,516.106367278094,
39.254674,-76.594605,2009,11,102.76185383244206,
39.254674,-76.594605,2009,12,0.0,
39.254674,-76.594605,2010,4,15.141146748400422,
39.254674,-76.594605,2010,5,62.23280874651291,
39.254674,-76.594605,2010,6,5277.855561266358,
39.254674,-76.594605,2010,7,433.69385770459775,
39.254674,-76.594605,2010,8,2741.4744225408203,
39.254674,-76.594605,2010,9,1390.4082323232324,
39.254674,-76.594605,2010,10,700.985926628716,
39.254674,-76.594605,2010,11,107.6523903582727,
39.254674,-76.594605,2010,12,0.0,
39.254674,-76.594605,2011,4,14.673258680262077,
39.254674,-76.594605,2011,5,55.727214434070284,
39.254674,-76.594605,2011,6,4975.022358973162,
39.254674,-76.594605,2011,7,480.06059509750213,
39.254674,-76.594605,2011,8,2742.1262246117085,
39.254674,-76.594605,2011,9,1501.3047521129665,
39.254674,-76.594605,2011,10,467.7428842504744,
39.254674,-76.594605,2011,11,121.79008206067029,
39.254674,-76.594605,2011,12,0.0,
39.254674,-76.594605,2012,4,14.504649923113421,
39.254674,-76.594605,2012,5,60.397650102255824,
39.254674,-76.594605,2012,6,5466.588492596127,
39.254674,-76.594605,2012,7,452.6332966559058,
39.254674,-76.594605,2012,8,2603.7258861011546,
39.254674,-76.594605,2012,9,1786.141619253762,
39.254674,-76.594605,2012,10,261.9185162823683,
39.254674,-76.594605,2012,11,107.92356313532784,
39.254674,-76.594605,2012,12,0.0,
39.254674,-76.594605,2013,4,15.05140741568644,
39.254674,-76.594605,2013,5,56.93024928868787,
39.254674,-76.594605,2013,6,5984.086212256186,
39.254674,-76.594605,2013,7,460.3464608288612,
39.254674,-76.594605,2013,8,2809.8369872560734,
39.254674,-76.594605,2013,9,1321.8373227169657,
39.254674,-76.594605,2013,10,543.9140839131352,
39.254674,-76.594605,2013,11,99.01650206356088,
39.254674,-76.594605,2013,12,0.0,
39.254674,-76.594605,2014,4,14.85938384883119,
39.254674,-76.594605,2014,5,61.42710388300848,
39.254674,-76.594605,2014,6,5322.757315557238,
39.254674,-76.594605,2014,7,471.6959211187295,
39.254674,-76.594605,2014,8,2785.761987256073,
39.254674,-76.594605,2014,9,1522.4068532261392,
39.254674,-76.594605,2014,10,639.3989036474806,
39.254674,-76.594605,2014,11,98.35730489848136,
39.254674,-76.594605,2014,12,0.0,
39.254674,-76.594605,2015,4,15.211384279735078,
39.254674,-76.594605,2015,5,61.522715586682324,
39.254674,-76.594605,2015,6,6073.072905985977,
39.254674,-76.594605,2015,7,444.2204622227867,
39.254674,-76.594605,2015,8,2759.744026284349,
39.254674,-76.594605,2015,9,1523.6230869923727,
39.254674,-76.594605,2015,10,628.0831752055661,
39.254674,-76.594605,2015,11,116.66729510258921,
39.254674,-76.594605,2015,12,0.0,
39.254674,-76.594605,2016,4,15.062455054220758,
39.254674,-76.594605,2016,5,59.87631046906767,
39.254674,-76.594605,2016,6,5377.053097339823,
39.254674,-76.594605,2016,7,426.58648474864793,
39.254674,-76.594605,2016,8,2630.0749900438072,
39.254674,-76.594605,2016,9,1675.1323861059575,
39.254674,-76.594605,2016,10,214.14744216357118,
39.254674,-76.594605,2016,11,103.02205306911189,
39.254674,-76.594605,2016,12,0.0,
39.254674,-76.594605,2017,4,14.79603698519453,
39.254674,-76.594605,2017,5,55.048087741419614,
39.254674,-76.594605,2017,6,5178.777969678664,
39.254674,-76.594605,2017,7,441.8862906795924,
39.254674,-76.594605,2017,8,2799.8264934289127,
39.254674,-76.594605,2017,9,1403.546121933622,
39.254674,-76.594605,2017,10,589.6797912713473,
39.254674,-76.594605,2017,11,101.42347374112079,
39.254674,-76.594605,2017,12,0.0,
39.254674,-76.594605,2018,4,15.06548418438823,
39.254674,-76.594605,2018,5,62.41811214043501,
39.254674,-76.594605,2018,6,5250.907407648342,
39.254674,-76.594605,2018,7,432.4443541594395,
39.254674,-76.594605,2018,8,2712.0937674233373,
39.254674,-76.594605,2018,9,1397.4408977530406,
39.254674,-76.594605,2018,10,541.0944022770398,
39.254674,-76.594605,2018,11,122.6639634286693,
39.254674,-76.594605,2018,12,0.0,
39.254674,-76.594605,2019,4,15.045894812536108,
39.254674,-76.594605,2019,5,63.10795359363891,
39.254674,-76.594605,2019,6,5694.238969943664,
39.254674,-76.594605,2019,7,460.26695869911237,
39.254674,-76.594605,2019,8,2665.254699322979,
39.254674,-76.594605,2019,9,1521.62537414966,
39.254674,-76.594605,2019,10,720.9497680792747,
39.254674,-76.594605,2019,11,96.29121527945057,
39.254674,-76.594605,2019,12,0.0,
39.254674,-76.594605,2020,4,14.98848908773854,
39.254674,-76.594605,2020,5,59.70841975770386,
39.254674,-76.594605,2020,6,5804.794332533064,
39.254674,-76.594605,2020,7,489.44001950927,
39.254674,-76.594605,2020,8,2727.652648347272,
39.254674,-76.594605,2020,9,0.0,
39.25579,-76.610105,2009,5,95.77896231073073,
39.25579,-76.610105,2009,6,3019.783174809186,
39.25579,-76.610105,2009,7,246.40928767311118,
39.25579,-76.610105,2009,8,1465.7205148017533,
39.25579,-76.610105,2009,9,1584.4660255334888,
39.25579,-76.610105,2009,10,873.8455382127386,
39.25579,-76.610105,2009,11,60.90955553079544,
39.25579,-76.610105,2009,12,33.5774484161581,
39.25579,-76.610105,2010,4,42.58754505841913,
39.25579,-76.610105,2010,5,150.83745701529966,
39.25579,-76.610105,2010,6,3548.7679878341287,
39.25579,-76.610105,2010,7,244.63077496507287,
39.25579,-76.610105,2010,8,1176.5819169751842,
39.25579,-76.610105,2010,9,1570.5136116884394,
39.25579,-76.610105,2010,10,1167.0305955706863,
39.25579,-76.610105,2010,11,69.04511537893784,
39.25579,-76.610105,2010,12,33.41179889566986,
39.25579,-76.610105,2011,4,43.43887079449777,
39.25579,-76.610105,2011,5,152.65422219032115,
39.25579,-76.610105,2011,6,3118.5876860756257,
39.25579,-76.610105,2011,7,266.82556833109965,
39.25579,-76.610105,2011,8,1037.4065424486075,
39.25579,-76.610105,2011,9,1701.4683965241109,
39.25579,-76.610105,2011,10,1020.9533469645415,
39.25579,-76.610105,2011,11,97.77537864551805,
39.25579,-76.610105,2011,12,33.41179889566986,
39.25579,-76.610105,2012,4,43.71824184116204,
39.25579,-76.610105,2012,5,146.7709340002095,
39.25579,-76.610105,2012,6,3660.924027606299,
39.25579,-76.610105,2012,7,227.76278653983587,
39.25579,-76.610105,2012,8,825.2394267628747,
39.25579,-76.610105,2012,9,1948.3342174984293,
39.25579,-76.610105,2012,10,877.5647022300826,
39.25579,-76.610105,2012,11,79.78827851901953,
39.25579,-76.610105,2012,12,27.834931705899447,
39.25579,-76.610105,2013,4,47.42210271693323,
39.25579,-76.610105,2013,5,134.12537582090712,
39.25579,-76.610105,2013,6,4155.18931222781,
39.25579,-76.610105,2013,7,296.39494652090474,
39.25579,-76.610105,2013,8,1179.1341031864667,
39.25579,-76.610105,2013,9,1443.9924279980191,
39.25579,-76.610105,2013,10,950.214205581024,
39.25579,-76.610105,2013,11,68.61309821709675,
39.25579,-76.610105,2013,12,32.85963382737576,
39.25579,-76.610105,2014,4,42.26912386639569,
39.25579,-76.610105,2014,5,162.41369802344553,
39.25579,-76.610105,2014,6,3592.071735398477,
39.25579,-76.610105,2014,7,277.49952180646676,
39.25579,-76.610105,2014,8,1464.4893740750556,
39.25579,-76.610105,2014,9,1693.5191966234822,
39.25579,-76.610105,2014,10,1091.7701432890333,
39.25579,-76.610105,2014,11,74.63218808853438,
39.25579,-76.610105,2014,12,33.13571636152281,
39.25579,-76.610105,2015,4,47.186654065642415,
39.25579,-76.610105,2015,5,164.53778513124587,
39.25579,-76.610105,2015,6,4113.528719430483,
39.25579,-76.610105,2015,7,244.07744792525625,
39.25579,-76.610105,2015,8,1359.782322080818,
39.25579,-76.610105,2015,9,1741.3277674970532,
39.25579,-76.610105,2015,10,1123.0395977790333,
39.25579,-76.610105,2015,11,90.90878139594207,
39.25579,-76.610105,2015,12,33.08049985469341,
39.25579,-76.610105,2016,4,48.051827597668,
39.25579,-76.610105,2016,5,148.16284557627256,
39.25579,-76.610105,2016,6,3453.1669522048833,
39.25579,-76.610105,2016,7,238.24216482442287,
39.25579,-76.610105,2016,8,1169.5239443869807,
39.25579,-76.610105,2016,9,1733.0767201180502,
39.25579,-76.610105,2016,10,641.6217370716923,
39.25579,-76.610105,2016,11,92.17276798861538,
39.25579,-76.610105,2016,12,28.93926184248765,
39.25579,-76.610105,2017,4,42.345012512742734,
39.25579,-76.610105,2017,5,173.18628930153375,
39.25579,-76.610105,2017,6,3357.044464868802,
39.25579,-76.610105,2017,7,249.81606773049845,
39.25579,-76.610105,2017,8,1357.71616123779,
39.25579,-76.610105,2017,9,1529.9095027131234,
39.25579,-76.610105,2017,10,802.7614979255567,
39.25579,-76.610105,2017,11,64.52026283941179,
39.25579,-76.610105,2017,12,33.85353095030514,
39.25579,-76.610105,2018,4,43.41139277559862,
39.25579,-76.610105,2018,5,187.4710850135114,
39.25579,-76.610105,2018,6,3451.0346842647527,
39.25579,-76.610105,2018,7,230.5130605447683,
39.25579,-76.610105,2018,8,1200.2352965110813,
39.25579,-76.610105,2018,9,1542.0751001534497,
39.25579,-76.610105,2018,10,938.9039191603335,
39.25579,-76.610105,2018,11,102.38952817676223,
39.25579,-76.610105,2018,12,33.96396396396396,
39.25579,-76.610105,2019,4,48.461480917718845,
39.25579,-76.610105,2019,5,148.32124904790996,
39.25579,-76.610105,2019,6,3963.164898134412,61.0
39.25579,-76.610105,2019,7,257.3798730112392,158.0
39.25579,-76.610105,2019,8,1141.6636142325553,268.5
39.25579,-76.610105,2019,9,1638.5917462960322,
39.25579,-76.610105,2019,10,1179.356054209875,10.0
39.25579,-76.610105,2019,11,76.68112415544552,10.0
39.25579,-76.610105,2019,12,32.85963382737576,
39.25579,-76.610105,2020,4,50.12794728319181,
39.25579,-76.610105,2020,5,140.0227625521008,0.0
39.25579,-76.610105,2020,6,3988.4029605607016,15.5
39.25579,-76.610105,2020,7,269.00969557324396,877.5
39.25579,-76.610105,2020,8,903.9664607201872,2074.6666666666665
39.25579,-76.610105,2020,9,15.0,20.0
39.262607,-76.575771,2009,5,25.667779700306834,
39.262607,-76.575771,2009,6,983.8178920953901,
